"Step","20260203_145728_traj_reward_fresh_configA_age1500 - actor/ratio_min","20260203_145728_traj_reward_fresh_configA_age1500 - actor/ratio_min__MIN","20260203_145728_traj_reward_fresh_configA_age1500 - actor/ratio_min__MAX","20260203_145221_traj_reward_fresh_configA_age1000 - actor/ratio_min","20260203_145221_traj_reward_fresh_configA_age1000 - actor/ratio_min__MIN","20260203_145221_traj_reward_fresh_configA_age1000 - actor/ratio_min__MAX","20260203_144832_traj_reward_fresh_configA - actor/ratio_min","20260203_144832_traj_reward_fresh_configA - actor/ratio_min__MIN","20260203_144832_traj_reward_fresh_configA - actor/ratio_min__MAX","20260203_141744_traj_reward_fresh - actor/ratio_min","20260203_141744_traj_reward_fresh - actor/ratio_min__MIN","20260203_141744_traj_reward_fresh - actor/ratio_min__MAX","20260201_191930_traj_reward_fresh_configA_IS - actor/ratio_min","20260201_191930_traj_reward_fresh_configA_IS - actor/ratio_min__MIN","20260201_191930_traj_reward_fresh_configA_IS - actor/ratio_min__MAX","20260201_191332_traj_reward_fresh - actor/ratio_min","20260201_191332_traj_reward_fresh - actor/ratio_min__MIN","20260201_191332_traj_reward_fresh - actor/ratio_min__MAX","20260131_160147_step_reward_fresh_configA - actor/ratio_min","20260131_160147_step_reward_fresh_configA - actor/ratio_min__MIN","20260131_160147_step_reward_fresh_configA - actor/ratio_min__MAX","20260131_160100_step_reward_fresh - actor/ratio_min","20260131_160100_step_reward_fresh - actor/ratio_min__MIN","20260131_160100_step_reward_fresh - actor/ratio_min__MAX","20260131_155522_traj_reward_fresh - actor/ratio_min","20260131_155522_traj_reward_fresh - actor/ratio_min__MIN","20260131_155522_traj_reward_fresh - actor/ratio_min__MAX","20260131_155911_traj_reward_fresh_configA - actor/ratio_min","20260131_155911_traj_reward_fresh_configA - actor/ratio_min__MIN","20260131_155911_traj_reward_fresh_configA - actor/ratio_min__MAX"
"101","0.23692711973444602","0.23692711973444602","0.23692711973444602","0.1362599327031404","0.1362599327031404","0.1362599327031404","0.15191015619046588","0.15191015619046588","0.15191015619046588","0.32881082878884627","0.32881082878884627","0.32881082878884627","0.038738276283115713","0.038738276283115713","0.038738276283115713","0.8359882002696395","0.8359882002696395","0.8359882002696395","4.3939006680019313e-7","4.3939006680019313e-7","4.3939006680019313e-7","0.03829475180891251","0.03829475180891251","0.03829475180891251","0.8244632435962558","0.8244632435962558","0.8244632435962558","0.007664392713742953","0.007664392713742953","0.007664392713742953"
"102","0.23825031827709608","0.23825031827709608","0.23825031827709608","0.11384581178745279","0.11384581178745279","0.11384581178745279","0.1610759502627701","0.1610759502627701","0.1610759502627701","0.33214456283894833","0.33214456283894833","0.33214456283894833","0.06215670152996139","0.06215670152996139","0.06215670152996139","0.8413985847728327","0.8413985847728327","0.8413985847728327","6.049964970684831e-9","6.049964970684831e-9","6.049964970684831e-9","0.06570605449759626","0.06570605449759626","0.06570605449759626","0.8197438132046955","0.8197438132046955","0.8197438132046955","0.02549161335113937","0.02549161335113937","0.02549161335113937"
"103","0.2028539354359964","0.2028539354359964","0.2028539354359964","0.10487600043498446","0.10487600043498446","0.10487600043498446","0.23329270881549746","0.23329270881549746","0.23329270881549746","0.32602227321694954","0.32602227321694954","0.32602227321694954","0.06284660322857114","0.06284660322857114","0.06284660322857114","0.8323473571799695","0.8323473571799695","0.8323473571799695","9.820324023983068e-7","9.820324023983068e-7","9.820324023983068e-7","0.04416160346227116","0.04416160346227116","0.04416160346227116","0.825749718118459","0.825749718118459","0.825749718118459","0.008720386933659287","0.008720386933659287","0.008720386933659287"
"104","0.19579250635031187","0.19579250635031187","0.19579250635031187","0.10421115133728609","0.10421115133728609","0.10421115133728609","0.28482376382453367","0.28482376382453367","0.28482376382453367","0.3527702441679139","0.3527702441679139","0.3527702441679139","0.07869228401939471","0.07869228401939471","0.07869228401939471","0.8789580566808581","0.8789580566808581","0.8789580566808581","3.5722014799825413e-7","3.5722014799825413e-7","3.5722014799825413e-7","0.024994038997306234","0.024994038997306234","0.024994038997306234","0.8136526281014085","0.8136526281014085","0.8136526281014085","0.006608287629169693","0.006608287629169693","0.006608287629169693"
"105","0.19368267521986127","0.19368267521986127","0.19368267521986127","0.05119638382032399","0.05119638382032399","0.05119638382032399","0.2332036865893774","0.2332036865893774","0.2332036865893774","0.34059818016612553","0.34059818016612553","0.34059818016612553","0.09163182073309883","0.09163182073309883","0.09163182073309883","0.812522835098207","0.812522835098207","0.812522835098207","0.00004700054829503578","0.00004700054829503578","0.00004700054829503578","0.04661194412554237","0.04661194412554237","0.04661194412554237","0.8529276978224516","0.8529276978224516","0.8529276978224516","0.022608758470517056","0.022608758470517056","0.022608758470517056"
"106","0.243244074048107","0.243244074048107","0.243244074048107","0.15907973897469674","0.15907973897469674","0.15907973897469674","0.21727505606330766","0.21727505606330766","0.21727505606330766","0.3575672134029446","0.3575672134029446","0.3575672134029446","0.06548894948535856","0.06548894948535856","0.06548894948535856","0.8439904134720564","0.8439904134720564","0.8439904134720564","0.000042924757836282956","0.000042924757836282956","0.000042924757836282956","0.045716367575550976","0.045716367575550976","0.045716367575550976","0.8445788021199405","0.8445788021199405","0.8445788021199405","0.012334041085240046","0.012334041085240046","0.012334041085240046"
"107","0.17224095934579964","0.17224095934579964","0.17224095934579964","0.09496525536289813","0.09496525536289813","0.09496525536289813","0.3041724389150744","0.3041724389150744","0.3041724389150744","0.3333723077266768","0.3333723077266768","0.3333723077266768","0.09453710459017885","0.09453710459017885","0.09453710459017885","0.8596540819853544","0.8596540819853544","0.8596540819853544","0.003100480470412372","0.003100480470412372","0.003100480470412372","0.056756011866625045","0.056756011866625045","0.056756011866625045","0.803072290495038","0.803072290495038","0.803072290495038","0.017403407949642884","0.017403407949642884","0.017403407949642884"
"108","0.34058278786520724","0.34058278786520724","0.34058278786520724","0.1404468693670209","0.1404468693670209","0.1404468693670209","0.16866070209766804","0.16866070209766804","0.16866070209766804","0.32893465070446837","0.32893465070446837","0.32893465070446837","0.06705481802096863","0.06705481802096863","0.06705481802096863","0.8294873555423692","0.8294873555423692","0.8294873555423692","0.01223825932304957","0.01223825932304957","0.01223825932304957","0.062044884838867276","0.062044884838867276","0.062044884838867276","0.8539569019339979","0.8539569019339979","0.8539569019339979","0.010376733033369945","0.010376733033369945","0.010376733033369945"
"109","0.2977603002473188","0.2977603002473188","0.2977603002473188","0.11662818500383665","0.11662818500383665","0.11662818500383665","0.1574714797434963","0.1574714797434963","0.1574714797434963","0.35329550819733413","0.35329550819733413","0.35329550819733413","0.03708113360835666","0.03708113360835666","0.03708113360835666","0.8201811509206891","0.8201811509206891","0.8201811509206891","0.009025975060882313","0.009025975060882313","0.009025975060882313","0.037144691677212904","0.037144691677212904","0.037144691677212904","0.8439957615919411","0.8439957615919411","0.8439957615919411","0.016195821483311112","0.016195821483311112","0.016195821483311112"
"110","0.27552266504631007","0.27552266504631007","0.27552266504631007","0.1425487090795201","0.1425487090795201","0.1425487090795201","0.18865720552912535","0.18865720552912535","0.18865720552912535","0.36603210254907026","0.36603210254907026","0.36603210254907026","0.06409350771765186","0.06409350771765186","0.06409350771765186","0.8540820912458003","0.8540820912458003","0.8540820912458003","0.02147784522166078","0.02147784522166078","0.02147784522166078","0.04145592159957534","0.04145592159957534","0.04145592159957534","0.8021227866411209","0.8021227866411209","0.8021227866411209","0.016812693635732123","0.016812693635732123","0.016812693635732123"
"111","0.17291070525288887","0.17291070525288887","0.17291070525288887","0.11419605425751045","0.11419605425751045","0.11419605425751045","0.21156459828137741","0.21156459828137741","0.21156459828137741","0.35113719926812337","0.35113719926812337","0.35113719926812337","0.07199377754336217","0.07199377754336217","0.07199377754336217","0.8282413212582469","0.8282413212582469","0.8282413212582469","0.011145198259192477","0.011145198259192477","0.011145198259192477","0.0477895535889985","0.0477895535889985","0.0477895535889985","0.8341913956392091","0.8341913956392091","0.8341913956392091","0.016163696390350573","0.016163696390350573","0.016163696390350573"
"112","0.21050677025777986","0.21050677025777986","0.21050677025777986","0.1608260062163236","0.1608260062163236","0.1608260062163236","0.23423266563630624","0.23423266563630624","0.23423266563630624","0.3717613882654405","0.3717613882654405","0.3717613882654405","0.08196325045542469","0.08196325045542469","0.08196325045542469","0.8475277272518724","0.8475277272518724","0.8475277272518724","0.01224030931809678","0.01224030931809678","0.01224030931809678","0.05822786069162689","0.05822786069162689","0.05822786069162689","0.8387050703167915","0.8387050703167915","0.8387050703167915","0.011697998925182505","0.011697998925182505","0.011697998925182505"
"113","0.1465400442830287","0.1465400442830287","0.1465400442830287","0.10881070793494185","0.10881070793494185","0.10881070793494185","0.22203290489960636","0.22203290489960636","0.22203290489960636","0.3216698287433246","0.3216698287433246","0.3216698287433246","0.06712170268051784","0.06712170268051784","0.06712170268051784","0.8360221972689033","0.8360221972689033","0.8360221972689033","0.007904504766903582","0.007904504766903582","0.007904504766903582","0.038337267933343355","0.038337267933343355","0.038337267933343355","0.8436116981320083","0.8436116981320083","0.8436116981320083","0.01874628357100557","0.01874628357100557","0.01874628357100557"
"114","0.22705022329319036","0.22705022329319036","0.22705022329319036","0.13316182158718526","0.13316182158718526","0.13316182158718526","0.2155577348030154","0.2155577348030154","0.2155577348030154","0.3369454307248816","0.3369454307248816","0.3369454307248816","0.06520393306997985","0.06520393306997985","0.06520393306997985","0.8527487562969327","0.8527487562969327","0.8527487562969327","0.020655521284549047","0.020655521284549047","0.020655521284549047","0.03253792821413981","0.03253792821413981","0.03253792821413981","0.813839134760201","0.813839134760201","0.813839134760201","0.022144540614109726","0.022144540614109726","0.022144540614109726"
"115","0.242786545506533","0.242786545506533","0.242786545506533","0.13648352449490386","0.13648352449490386","0.13648352449490386","0.18432801472805949","0.18432801472805949","0.18432801472805949","0.34736581511970144","0.34736581511970144","0.34736581511970144","0.09962658613050196","0.09962658613050196","0.09962658613050196","0.8554729758761823","0.8554729758761823","0.8554729758761823","0.024340825917624855","0.024340825917624855","0.024340825917624855","0.029027373340341","0.029027373340341","0.029027373340341","0.8344313986599445","0.8344313986599445","0.8344313986599445","0.010497289411946952","0.010497289411946952","0.010497289411946952"
"116","0.3040562324804341","0.3040562324804341","0.3040562324804341","0.1362043664019046","0.1362043664019046","0.1362043664019046","0.20483566819320695","0.20483566819320695","0.20483566819320695","0.3292332892815466","0.3292332892815466","0.3292332892815466","0.07427019625793978","0.07427019625793978","0.07427019625793978","0.8212978865485638","0.8212978865485638","0.8212978865485638","0.031250440320929496","0.031250440320929496","0.031250440320929496","0.050192039643036424","0.050192039643036424","0.050192039643036424","0.8528828623238951","0.8528828623238951","0.8528828623238951","0.03739990056234253","0.03739990056234253","0.03739990056234253"
"117","0.3261981347489621","0.3261981347489621","0.3261981347489621","0.16608206467362763","0.16608206467362763","0.16608206467362763","0.21693363274869626","0.21693363274869626","0.21693363274869626","0.33669847649071016","0.33669847649071016","0.33669847649071016","0.09321283202507621","0.09321283202507621","0.09321283202507621","0.8717334563843906","0.8717334563843906","0.8717334563843906","0.031253782505738924","0.031253782505738924","0.031253782505738924","0.05768102610991299","0.05768102610991299","0.05768102610991299","0.8542207865975797","0.8542207865975797","0.8542207865975797","0.006002851181667349","0.006002851181667349","0.006002851181667349"
"118","0.23378120695633697","0.23378120695633697","0.23378120695633697","0.16217765821443209","0.16217765821443209","0.16217765821443209","0.21547846130300385","0.21547846130300385","0.21547846130300385","0.34020949221303454","0.34020949221303454","0.34020949221303454","0.05352798726818317","0.05352798726818317","0.05352798726818317","0.8615073813125491","0.8615073813125491","0.8615073813125491","0.031254217156470955","0.031254217156470955","0.031254217156470955","0.04777988868341776","0.04777988868341776","0.04777988868341776","0.8413909869268537","0.8413909869268537","0.8413909869268537","0.03433760964763227","0.03433760964763227","0.03433760964763227"
"119","0.3106336804194143","0.3106336804194143","0.3106336804194143","0.1389949346179562","0.1389949346179562","0.1389949346179562","0.17085827991741098","0.17085827991741098","0.17085827991741098","0.33989691685928847","0.33989691685928847","0.33989691685928847","0.0632417085641993","0.0632417085641993","0.0632417085641993","0.8665543156675994","0.8665543156675994","0.8665543156675994","0.031272305561195035","0.031272305561195035","0.031272305561195035","0.03876850478272331","0.03876850478272331","0.03876850478272331","0.8438787283375859","0.8438787283375859","0.8438787283375859","0.0241247375059957","0.0241247375059957","0.0241247375059957"
"120","0.27436085969477086","0.27436085969477086","0.27436085969477086","0.1454089149732436","0.1454089149732436","0.1454089149732436","0.1849408541329932","0.1849408541329932","0.1849408541329932","0.35270557777403155","0.35270557777403155","0.35270557777403155","0.06608622436095424","0.06608622436095424","0.06608622436095424","0.849947755690664","0.849947755690664","0.849947755690664","0.03128308839445553","0.03128308839445553","0.03128308839445553","0.03927201179076789","0.03927201179076789","0.03927201179076789","0.8444261681288481","0.8444261681288481","0.8444261681288481","0.03598756922608774","0.03598756922608774","0.03598756922608774"
"121","0.273159054113421","0.273159054113421","0.273159054113421","0.14290345719515618","0.14290345719515618","0.14290345719515618","0.2527882884878636","0.2527882884878636","0.2527882884878636","0.32594411564059556","0.32594411564059556","0.32594411564059556","0.09069398008586682","0.09069398008586682","0.09069398008586682","0.8473653346300125","0.8473653346300125","0.8473653346300125","0.033393661763632745","0.033393661763632745","0.033393661763632745","0.044128595928452086","0.044128595928452086","0.044128595928452086","0.8415808151476085","0.8415808151476085","0.8415808151476085","0.007787098311985241","0.007787098311985241","0.007787098311985241"
"122","0.2429567381545894","0.2429567381545894","0.2429567381545894","0.15347367817766777","0.15347367817766777","0.15347367817766777","0.24580972528286793","0.24580972528286793","0.24580972528286793","0.3388638958313095","0.3388638958313095","0.3388638958313095","0.10690133753055667","0.10690133753055667","0.10690133753055667","0.8681953935883939","0.8681953935883939","0.8681953935883939","0.04879182074020611","0.04879182074020611","0.04879182074020611","0.040653182373862506","0.040653182373862506","0.040653182373862506","0.8311388853471726","0.8311388853471726","0.8311388853471726","0.04831226588976209","0.04831226588976209","0.04831226588976209"
"123","0.2801625974898343","0.2801625974898343","0.2801625974898343","0.1043867698001586","0.1043867698001586","0.1043867698001586","0.17555602472795329","0.17555602472795329","0.17555602472795329","0.3367907319061487","0.3367907319061487","0.3367907319061487","0.08191767576854167","0.08191767576854167","0.08191767576854167","0.8513954556547105","0.8513954556547105","0.8513954556547105","0.05649804048436982","0.05649804048436982","0.05649804048436982","0.05262946535026458","0.05262946535026458","0.05262946535026458","0.826616560574621","0.826616560574621","0.826616560574621","0.02558845682700867","0.02558845682700867","0.02558845682700867"
"124","0.21850975169218145","0.21850975169218145","0.21850975169218145","0.16186105723872313","0.16186105723872313","0.16186105723872313","0.23936314103565084","0.23936314103565084","0.23936314103565084","0.3480695011057833","0.3480695011057833","0.3480695011057833","0.08606954763167973","0.08606954763167973","0.08606954763167973","0.8506865298841149","0.8506865298841149","0.8506865298841149","0.0523358561721429","0.0523358561721429","0.0523358561721429","0.04840446717605573","0.04840446717605573","0.04840446717605573","0.8711165286949836","0.8711165286949836","0.8711165286949836","0.09102199078952038","0.09102199078952038","0.09102199078952038"
"125","0.16707932161807548","0.16707932161807548","0.16707932161807548","0.23095352653601253","0.23095352653601253","0.23095352653601253","0.3462586799071232","0.3462586799071232","0.3462586799071232","0.3247276576512377","0.3247276576512377","0.3247276576512377","0.09367136654531127","0.09367136654531127","0.09367136654531127","0.8659237930551171","0.8659237930551171","0.8659237930551171","0.08523036368421577","0.08523036368421577","0.08523036368421577","0.05264983732715384","0.05264983732715384","0.05264983732715384","0.8522857706993818","0.8522857706993818","0.8522857706993818","0.047134810418988225","0.047134810418988225","0.047134810418988225"
"126","0.24262598266795976","0.24262598266795976","0.24262598266795976","0.12218537287210962","0.12218537287210962","0.12218537287210962","0.24837108390056528","0.24837108390056528","0.24837108390056528","0.36419728277178365","0.36419728277178365","0.36419728277178365","0.10186077955832942","0.10186077955832942","0.10186077955832942","0.8670494570396841","0.8670494570396841","0.8670494570396841","0.053443104412070605","0.053443104412070605","0.053443104412070605","0.051001448633281043","0.051001448633281043","0.051001448633281043","0.8592309565283358","0.8592309565283358","0.8592309565283358","0.018134910356734493","0.018134910356734493","0.018134910356734493"
"127","0.23490626461620945","0.23490626461620945","0.23490626461620945","0.0870401877650604","0.0870401877650604","0.0870401877650604","0.2874329734713683","0.2874329734713683","0.2874329734713683","0.3425379956152028","0.3425379956152028","0.3425379956152028","0.07132532018584031","0.07132532018584031","0.07132532018584031","0.8780726157128811","0.8780726157128811","0.8780726157128811","0.043708187973375154","0.043708187973375154","0.043708187973375154","0.05378209022114788","0.05378209022114788","0.05378209022114788","0.8384940940886736","0.8384940940886736","0.8384940940886736","0.06136186917113445","0.06136186917113445","0.06136186917113445"
"128","0.3017252252466278","0.3017252252466278","0.3017252252466278","0.11303825975615212","0.11303825975615212","0.11303825975615212","0.2068086280607524","0.2068086280607524","0.2068086280607524","0.35377501582479454","0.35377501582479454","0.35377501582479454","0.07734568535740635","0.07734568535740635","0.07734568535740635","0.8554675122722983","0.8554675122722983","0.8554675122722983","0.11117395865448496","0.11117395865448496","0.11117395865448496","0.05372597804569068","0.05372597804569068","0.05372597804569068","0.8510709726251662","0.8510709726251662","0.8510709726251662","0.02007642788704333","0.02007642788704333","0.02007642788704333"
"129","0.3385849268670267","0.3385849268670267","0.3385849268670267","0.10267364853080707","0.10267364853080707","0.10267364853080707","0.2422220759017364","0.2422220759017364","0.2422220759017364","0.34574137323215837","0.34574137323215837","0.34574137323215837","0.09671298466952671","0.09671298466952671","0.09671298466952671","0.8637002818286419","0.8637002818286419","0.8637002818286419","0.10087081561685246","0.10087081561685246","0.10087081561685246","0.08651766812910708","0.08651766812910708","0.08651766812910708","0.8456091149710119","0.8456091149710119","0.8456091149710119","0.06376553883652979","0.06376553883652979","0.06376553883652979"
"130","0.3892741185700288","0.3892741185700288","0.3892741185700288","0.12542143585849486","0.12542143585849486","0.12542143585849486","0.322175912409044","0.322175912409044","0.322175912409044","0.35118783267535036","0.35118783267535036","0.35118783267535036","0.06867095778326103","0.06867095778326103","0.06867095778326103","0.8885046308860183","0.8885046308860183","0.8885046308860183","0.1452206745700748","0.1452206745700748","0.1452206745700748","0.08815832813888846","0.08815832813888846","0.08815832813888846","0.8282590718008578","0.8282590718008578","0.8282590718008578","0.037027511195345336","0.037027511195345336","0.037027511195345336"
"131","0.3436442726815585","0.3436442726815585","0.3436442726815585","0.19175740247952922","0.19175740247952922","0.19175740247952922","0.3468344078572194","0.3468344078572194","0.3468344078572194","0.33044471632820205","0.33044471632820205","0.33044471632820205","0.08807180351159238","0.08807180351159238","0.08807180351159238","0.8708678628318012","0.8708678628318012","0.8708678628318012","0.12992815127252816","0.12992815127252816","0.12992815127252816","0.07779474759320237","0.07779474759320237","0.07779474759320237","0.8434062015730888","0.8434062015730888","0.8434062015730888","0.020891536810742396","0.020891536810742396","0.020891536810742396"
"132","0.28005559637676924","0.28005559637676924","0.28005559637676924","0.1811430209567968","0.1811430209567968","0.1811430209567968","0.2280975190667509","0.2280975190667509","0.2280975190667509","0.35446228433738725","0.35446228433738725","0.35446228433738725","0.06717244751999303","0.06717244751999303","0.06717244751999303","0.8642511898651719","0.8642511898651719","0.8642511898651719","0.15361282077745492","0.15361282077745492","0.15361282077745492","0.058162078427585584","0.058162078427585584","0.058162078427585584","0.8574957679957151","0.8574957679957151","0.8574957679957151","0.02065654881781763","0.02065654881781763","0.02065654881781763"
"133","0.3599566224802402","0.3599566224802402","0.3599566224802402","0.1723340931536086","0.1723340931536086","0.1723340931536086","0.24685021714685718","0.24685021714685718","0.24685021714685718","0.38331246199595626","0.38331246199595626","0.38331246199595626","0.14033067685263576","0.14033067685263576","0.14033067685263576","0.8762655388563871","0.8762655388563871","0.8762655388563871","0.20158608396342254","0.20158608396342254","0.20158608396342254","0.05323863833677933","0.05323863833677933","0.05323863833677933","0.8272101243492216","0.8272101243492216","0.8272101243492216","0.04197695969672779","0.04197695969672779","0.04197695969672779"
"134","0.3321068917039156","0.3321068917039156","0.3321068917039156","0.1532536592070297","0.1532536592070297","0.1532536592070297","0.2493702833740889","0.2493702833740889","0.2493702833740889","0.355632319421602","0.355632319421602","0.355632319421602","0.08911156947301754","0.08911156947301754","0.08911156947301754","0.87489492027089","0.87489492027089","0.87489492027089","0.15456696512644746","0.15456696512644746","0.15456696512644746","0.0457004853111016","0.0457004853111016","0.0457004853111016","0.8690637648105621","0.8690637648105621","0.8690637648105621","0.04625275189508467","0.04625275189508467","0.04625275189508467"
"135","0.22939160645591983","0.22939160645591983","0.22939160645591983","0.1530355980836502","0.1530355980836502","0.1530355980836502","0.31948033389471675","0.31948033389471675","0.31948033389471675","0.3524295373063069","0.3524295373063069","0.3524295373063069","0.10486402990083177","0.10486402990083177","0.10486402990083177","0.8429879620671272","0.8429879620671272","0.8429879620671272","0.2049640763207135","0.2049640763207135","0.2049640763207135","0.07211977210200882","0.07211977210200882","0.07211977210200882","0.8145105852745473","0.8145105852745473","0.8145105852745473","0.08070875199854977","0.08070875199854977","0.08070875199854977"
"136","0.24591470106555136","0.24591470106555136","0.24591470106555136","0.18583761347989736","0.18583761347989736","0.18583761347989736","0.3614359379207599","0.3614359379207599","0.3614359379207599","0.3424357349631464","0.3424357349631464","0.3424357349631464","0.08626968310886696","0.08626968310886696","0.08626968310886696","0.8499322521965951","0.8499322521965951","0.8499322521965951","0.20766951119641464","0.20766951119641464","0.20766951119641464","0.0638926805604143","0.0638926805604143","0.0638926805604143","0.8380587619030848","0.8380587619030848","0.8380587619030848","0.046713793142210226","0.046713793142210226","0.046713793142210226"
"137","0.2957521115677082","0.2957521115677082","0.2957521115677082","0.19716302140732012","0.19716302140732012","0.19716302140732012","0.27800847179696575","0.27800847179696575","0.27800847179696575","0.3571440843115852","0.3571440843115852","0.3571440843115852","0.08655895436567068","0.08655895436567068","0.08655895436567068","0.8501055934466422","0.8501055934466422","0.8501055934466422","0.2568455500075777","0.2568455500075777","0.2568455500075777","0.09740420630932067","0.09740420630932067","0.09740420630932067","0.8772755917161703","0.8772755917161703","0.8772755917161703","0.049634477858553724","0.049634477858553724","0.049634477858553724"
"138","0.23422520596795948","0.23422520596795948","0.23422520596795948","0.17960735308262787","0.17960735308262787","0.17960735308262787","0.31579531026818586","0.31579531026818586","0.31579531026818586","0.3452137683998444","0.3452137683998444","0.3452137683998444","0.10775347291317511","0.10775347291317511","0.10775347291317511","0.8437464707531035","0.8437464707531035","0.8437464707531035","0.283621174494562","0.283621174494562","0.283621174494562","0.09235941159374761","0.09235941159374761","0.09235941159374761","0.8653018167242408","0.8653018167242408","0.8653018167242408","0.0425388046813759","0.0425388046813759","0.0425388046813759"
"139","0.2679538617521757","0.2679538617521757","0.2679538617521757","0.24465932558904058","0.24465932558904058","0.24465932558904058","0.2980649966266906","0.2980649966266906","0.2980649966266906","0.3611513539290172","0.3611513539290172","0.3611513539290172","0.0909777175196318","0.0909777175196318","0.0909777175196318","0.8574453615583479","0.8574453615583479","0.8574453615583479","0.308608192050572","0.308608192050572","0.308608192050572","0.09526562530227634","0.09526562530227634","0.09526562530227634","0.8647910142317414","0.8647910142317414","0.8647910142317414","0.07076862974494745","0.07076862974494745","0.07076862974494745"
"140","0.306290958810564","0.306290958810564","0.306290958810564","0.14871966079688548","0.14871966079688548","0.14871966079688548","0.32565691126710744","0.32565691126710744","0.32565691126710744","0.36919720273363055","0.36919720273363055","0.36919720273363055","0.10776216500288172","0.10776216500288172","0.10776216500288172","0.8792590452358127","0.8792590452358127","0.8792590452358127","0.32455079923272123","0.32455079923272123","0.32455079923272123","0.07847858183367862","0.07847858183367862","0.07847858183367862","0.8582987883128226","0.8582987883128226","0.8582987883128226","0.07719870913742116","0.07719870913742116","0.07719870913742116"
"141","0.5160673061836583","0.5160673061836583","0.5160673061836583","0.18363162907762387","0.18363162907762387","0.18363162907762387","0.3246342221927989","0.3246342221927989","0.3246342221927989","0.34280370706983376","0.34280370706983376","0.34280370706983376","0.1278108448225324","0.1278108448225324","0.1278108448225324","0.8781103286892176","0.8781103286892176","0.8781103286892176","0.330277578114142","0.330277578114142","0.330277578114142","0.10612052441499031","0.10612052441499031","0.10612052441499031","0.8650274383835495","0.8650274383835495","0.8650274383835495","0.021127433599512177","0.021127433599512177","0.021127433599512177"
"142","0.3351718801410268","0.3351718801410268","0.3351718801410268","0.19904236728825708","0.19904236728825708","0.19904236728825708","0.345019167342798","0.345019167342798","0.345019167342798","0.33676555517013185","0.33676555517013185","0.33676555517013185","0.11155488841300554","0.11155488841300554","0.11155488841300554","0.8649688116274774","0.8649688116274774","0.8649688116274774","0.31790347513380524","0.31790347513380524","0.31790347513380524","0.10633849304031173","0.10633849304031173","0.10633849304031173","0.8228149125352502","0.8228149125352502","0.8228149125352502","0.0423576969325071","0.0423576969325071","0.0423576969325071"
"143","0.35472476755717663","0.35472476755717663","0.35472476755717663","0.2730136067739295","0.2730136067739295","0.2730136067739295","0.3034284763098185","0.3034284763098185","0.3034284763098185","0.35962474945699796","0.35962474945699796","0.35962474945699796","0.11454332186275269","0.11454332186275269","0.11454332186275269","0.8511274273041636","0.8511274273041636","0.8511274273041636","0.37574649930323367","0.37574649930323367","0.37574649930323367","0.11433859881113762","0.11433859881113762","0.11433859881113762","0.8289977358654141","0.8289977358654141","0.8289977358654141","0.05231530988070879","0.05231530988070879","0.05231530988070879"
"144","0.3569944660521287","0.3569944660521287","0.3569944660521287","0.16190357061829452","0.16190357061829452","0.16190357061829452","0.3195143337833093","0.3195143337833093","0.3195143337833093","0.35148489648418035","0.35148489648418035","0.35148489648418035","0.12097933928871624","0.12097933928871624","0.12097933928871624","0.8635872141458094","0.8635872141458094","0.8635872141458094","0.36531044074017494","0.36531044074017494","0.36531044074017494","0.0961840500513631","0.0961840500513631","0.0961840500513631","0.8457887331023812","0.8457887331023812","0.8457887331023812","0.07964090780954913","0.07964090780954913","0.07964090780954913"
"145","0.30039091231444215","0.30039091231444215","0.30039091231444215","0.2032824585002011","0.2032824585002011","0.2032824585002011","0.2935342864739141","0.2935342864739141","0.2935342864739141","0.343285513768933","0.343285513768933","0.343285513768933","0.07704789780044274","0.07704789780044274","0.07704789780044274","0.8787074070423841","0.8787074070423841","0.8787074070423841","0.4157249450090261","0.4157249450090261","0.4157249450090261","0.08946734768778697","0.08946734768778697","0.08946734768778697","0.860951189417392","0.860951189417392","0.860951189417392","0.032276001074478526","0.032276001074478526","0.032276001074478526"
"146","0.38559847894226373","0.38559847894226373","0.38559847894226373","0.23447528494089442","0.23447528494089442","0.23447528494089442","0.37014292074491095","0.37014292074491095","0.37014292074491095","0.3564490092376218","0.3564490092376218","0.3564490092376218","0.13663149622647885","0.13663149622647885","0.13663149622647885","0.8395444499328732","0.8395444499328732","0.8395444499328732","0.4363193834156442","0.4363193834156442","0.4363193834156442","0.10748113649876334","0.10748113649876334","0.10748113649876334","0.8620355580933392","0.8620355580933392","0.8620355580933392","0.08566903931651013","0.08566903931651013","0.08566903931651013"
"147","0.4478406347625423","0.4478406347625423","0.4478406347625423","0.19739141901699586","0.19739141901699586","0.19739141901699586","0.3662002969922469","0.3662002969922469","0.3662002969922469","0.37382548073856015","0.37382548073856015","0.37382548073856015","0.1231203216460663","0.1231203216460663","0.1231203216460663","0.881584252230823","0.881584252230823","0.881584252230823","0.45596365527809246","0.45596365527809246","0.45596365527809246","0.12459539555522126","0.12459539555522126","0.12459539555522126","0.8729264931753278","0.8729264931753278","0.8729264931753278","0.06856703927849733","0.06856703927849733","0.06856703927849733"
