"Step","20260203_145728_traj_reward_fresh_configA_age1500 - actor/ratio_max","20260203_145728_traj_reward_fresh_configA_age1500 - actor/ratio_max__MIN","20260203_145728_traj_reward_fresh_configA_age1500 - actor/ratio_max__MAX","20260203_145221_traj_reward_fresh_configA_age1000 - actor/ratio_max","20260203_145221_traj_reward_fresh_configA_age1000 - actor/ratio_max__MIN","20260203_145221_traj_reward_fresh_configA_age1000 - actor/ratio_max__MAX","20260203_144832_traj_reward_fresh_configA - actor/ratio_max","20260203_144832_traj_reward_fresh_configA - actor/ratio_max__MIN","20260203_144832_traj_reward_fresh_configA - actor/ratio_max__MAX","20260203_141744_traj_reward_fresh - actor/ratio_max","20260203_141744_traj_reward_fresh - actor/ratio_max__MIN","20260203_141744_traj_reward_fresh - actor/ratio_max__MAX","20260201_191930_traj_reward_fresh_configA_IS - actor/ratio_max","20260201_191930_traj_reward_fresh_configA_IS - actor/ratio_max__MIN","20260201_191930_traj_reward_fresh_configA_IS - actor/ratio_max__MAX","20260201_191332_traj_reward_fresh - actor/ratio_max","20260201_191332_traj_reward_fresh - actor/ratio_max__MIN","20260201_191332_traj_reward_fresh - actor/ratio_max__MAX","20260131_160147_step_reward_fresh_configA - actor/ratio_max","20260131_160147_step_reward_fresh_configA - actor/ratio_max__MIN","20260131_160147_step_reward_fresh_configA - actor/ratio_max__MAX","20260131_160100_step_reward_fresh - actor/ratio_max","20260131_160100_step_reward_fresh - actor/ratio_max__MIN","20260131_160100_step_reward_fresh - actor/ratio_max__MAX","20260131_155522_traj_reward_fresh - actor/ratio_max","20260131_155522_traj_reward_fresh - actor/ratio_max__MIN","20260131_155522_traj_reward_fresh - actor/ratio_max__MAX","20260131_155911_traj_reward_fresh_configA - actor/ratio_max","20260131_155911_traj_reward_fresh_configA - actor/ratio_max__MIN","20260131_155911_traj_reward_fresh_configA - actor/ratio_max__MAX"
"75","3.704607617110014","3.704607617110014","3.704607617110014","2.588546574115753","2.588546574115753","2.588546574115753","17.51708996668458","17.51708996668458","17.51708996668458","1.3058138554915786","1.3058138554915786","1.3058138554915786","3.731034215539694","3.731034215539694","3.731034215539694","1.2337458059191704","1.2337458059191704","1.2337458059191704","87.84214285761118","87.84214285761118","87.84214285761118","1.3760106451809406","1.3760106451809406","1.3760106451809406","1.202692387625575","1.202692387625575","1.202692387625575","3.2428671903908253","3.2428671903908253","3.2428671903908253"
"76","4.448228940367699","4.448228940367699","4.448228940367699","2.3790855519473553","2.3790855519473553","2.3790855519473553","3.4057894609868526","3.4057894609868526","3.4057894609868526","1.3153890306130052","1.3153890306130052","1.3153890306130052","3.3519972898066044","3.3519972898066044","3.3519972898066044","1.2469289638102055","1.2469289638102055","1.2469289638102055","281.2931981906295","281.2931981906295","281.2931981906295","1.3881048634648323","1.3881048634648323","1.3881048634648323","1.3454365488141775","1.3454365488141775","1.3454365488141775","3.949467543512583","3.949467543512583","3.949467543512583"
"77","3.238360647112131","3.238360647112131","3.238360647112131","2.2013834305107594","2.2013834305107594","2.2013834305107594","3.132086180150509","3.132086180150509","3.132086180150509","1.280249210074544","1.280249210074544","1.280249210074544","3.966967262327671","3.966967262327671","3.966967262327671","1.166384382173419","1.166384382173419","1.166384382173419","3278.727612659335","3278.727612659335","3278.727612659335","1.6637984458357096","1.6637984458357096","1.6637984458357096","1.2087247343733907","1.2087247343733907","1.2087247343733907","3.6045191697776318","3.6045191697776318","3.6045191697776318"
"78","3.663554135710001","3.663554135710001","3.663554135710001","2.8258964382112026","2.8258964382112026","2.8258964382112026","4.344522759318352","4.344522759318352","4.344522759318352","1.310359189286828","1.310359189286828","1.310359189286828","4.75152562558651","4.75152562558651","4.75152562558651","1.1879303492605686","1.1879303492605686","1.1879303492605686","291.16167160123587","291.16167160123587","291.16167160123587","1.5614989530295134","1.5614989530295134","1.5614989530295134","1.2616063319146633","1.2616063319146633","1.2616063319146633","4.470609877258539","4.470609877258539","4.470609877258539"
"79","4.683933582156897","4.683933582156897","4.683933582156897","2.3910590447485447","2.3910590447485447","2.3910590447485447","2.465715780854225","2.465715780854225","2.465715780854225","1.2375599816441536","1.2375599816441536","1.2375599816441536","5.840413637459278","5.840413637459278","5.840413637459278","1.2123841643333435","1.2123841643333435","1.2123841643333435","726.3526518531144","726.3526518531144","726.3526518531144","1.3444728795439005","1.3444728795439005","1.3444728795439005","1.172717871144414","1.172717871144414","1.172717871144414","3.045086018741131","3.045086018741131","3.045086018741131"
"80","8.522920403629541","8.522920403629541","8.522920403629541","2.366982080042362","2.366982080042362","2.366982080042362","3.1886482164263725","3.1886482164263725","3.1886482164263725","1.2972185770049691","1.2972185770049691","1.2972185770049691","3.3316809125244617","3.3316809125244617","3.3316809125244617","1.196276057511568","1.196276057511568","1.196276057511568","157.2938536517322","157.2938536517322","157.2938536517322","1.3095126217231154","1.3095126217231154","1.3095126217231154","1.2810428105294704","1.2810428105294704","1.2810428105294704","3.487592473626137","3.487592473626137","3.487592473626137"
"81","3.4928220734000206","3.4928220734000206","3.4928220734000206","2.3498345129191875","2.3498345129191875","2.3498345129191875","4.687459401786327","4.687459401786327","4.687459401786327","1.2839445257559419","1.2839445257559419","1.2839445257559419","3.2184203900396824","3.2184203900396824","3.2184203900396824","1.200760504230857","1.200760504230857","1.200760504230857","156.1946289651096","156.1946289651096","156.1946289651096","1.259036467410624","1.259036467410624","1.259036467410624","1.2188794948160648","1.2188794948160648","1.2188794948160648","3.60450154915452","3.60450154915452","3.60450154915452"
"82","4.01080534234643","4.01080534234643","4.01080534234643","2.8282404504716396","2.8282404504716396","2.8282404504716396","3.3119673244655132","3.3119673244655132","3.3119673244655132","1.3069994114339352","1.3069994114339352","1.3069994114339352","4.737901881337166","4.737901881337166","4.737901881337166","1.231719696894288","1.231719696894288","1.231719696894288","795.6162513494492","795.6162513494492","795.6162513494492","2.1080801114439964","2.1080801114439964","2.1080801114439964","1.192820267751813","1.192820267751813","1.192820267751813","3.0104881934821606","3.0104881934821606","3.0104881934821606"
"83","3.336792178452015","3.336792178452015","3.336792178452015","2.243507042527199","2.243507042527199","2.243507042527199","2.7936013489961624","2.7936013489961624","2.7936013489961624","1.323500333353877","1.323500333353877","1.323500333353877","3.3621939197182655","3.3621939197182655","3.3621939197182655","1.2407147847115993","1.2407147847115993","1.2407147847115993","1110.7913920618594","1110.7913920618594","1110.7913920618594","1.4885697979480028","1.4885697979480028","1.4885697979480028","1.2299006935209036","1.2299006935209036","1.2299006935209036","2.961265254765749","2.961265254765749","2.961265254765749"
"84","4.0928125865757465","4.0928125865757465","4.0928125865757465","2.939180362969637","2.939180362969637","2.939180362969637","17.384489633142948","17.384489633142948","17.384489633142948","1.337291158735752","1.337291158735752","1.337291158735752","4.311134219169617","4.311134219169617","4.311134219169617","1.1796324606984854","1.1796324606984854","1.1796324606984854","483.89993391931057","483.89993391931057","483.89993391931057","1.7979455599561334","1.7979455599561334","1.7979455599561334","1.2323391251266003","1.2323391251266003","1.2323391251266003","3.5907397121191025","3.5907397121191025","3.5907397121191025"
"85","6.831351928412914","6.831351928412914","6.831351928412914","2.1760746017098427","2.1760746017098427","2.1760746017098427","3.7652663439512253","3.7652663439512253","3.7652663439512253","1.3266630247235298","1.3266630247235298","1.3266630247235298","3.5893031395971775","3.5893031395971775","3.5893031395971775","1.2215635254979134","1.2215635254979134","1.2215635254979134","264.9252753779292","264.9252753779292","264.9252753779292","1.7396625373512506","1.7396625373512506","1.7396625373512506","1.476866802200675","1.476866802200675","1.476866802200675","3.271576628088951","3.271576628088951","3.271576628088951"
"86","3.203405637294054","3.203405637294054","3.203405637294054","2.5613945610821247","2.5613945610821247","2.5613945610821247","4.438379812985659","4.438379812985659","4.438379812985659","1.3174615297466516","1.3174615297466516","1.3174615297466516","3.906961165368557","3.906961165368557","3.906961165368557","1.2283740006387234","1.2283740006387234","1.2283740006387234","1764.28735717386","1764.28735717386","1764.28735717386","1.157708466053009","1.157708466053009","1.157708466053009","1.2216327656060457","1.2216327656060457","1.2216327656060457","3.170893244445324","3.170893244445324","3.170893244445324"
"87","3.9124237671494484","3.9124237671494484","3.9124237671494484","2.535682264715433","2.535682264715433","2.535682264715433","2.4675245136022568","2.4675245136022568","2.4675245136022568","1.3216596078127623","1.3216596078127623","1.3216596078127623","2.9926697351038456","2.9926697351038456","2.9926697351038456","1.2573030646890402","1.2573030646890402","1.2573030646890402","1972.6836317032576","1972.6836317032576","1972.6836317032576","1.203030257980572","1.203030257980572","1.203030257980572","1.1826578415930271","1.1826578415930271","1.1826578415930271","4.868394780904055","4.868394780904055","4.868394780904055"
"88","3.778894327580929","3.778894327580929","3.778894327580929","3.173164952546358","3.173164952546358","3.173164952546358","2.5068586841225624","2.5068586841225624","2.5068586841225624","1.3160304762423038","1.3160304762423038","1.3160304762423038","4.243442885577679","4.243442885577679","4.243442885577679","1.2395911142230034","1.2395911142230034","1.2395911142230034","335.6088506951928","335.6088506951928","335.6088506951928","1.3544581457972527","1.3544581457972527","1.3544581457972527","1.207261873409152","1.207261873409152","1.207261873409152","4.440407197922468","4.440407197922468","4.440407197922468"
"89","8.791262786835432","8.791262786835432","8.791262786835432","2.415098186582327","2.415098186582327","2.415098186582327","3.0787508599460125","3.0787508599460125","3.0787508599460125","1.32898064609617","1.32898064609617","1.32898064609617","5.167788218706846","5.167788218706846","5.167788218706846","1.2376778535544872","1.2376778535544872","1.2376778535544872","141.4718202278018","141.4718202278018","141.4718202278018","1.6218869788572192","1.6218869788572192","1.6218869788572192","1.2559205889701843","1.2559205889701843","1.2559205889701843","4.375254213809967","4.375254213809967","4.375254213809967"
"90","3.713717546314001","3.713717546314001","3.713717546314001","2.4785875529050827","2.4785875529050827","2.4785875529050827","3.2144604697823524","3.2144604697823524","3.2144604697823524","1.4329375736415386","1.4329375736415386","1.4329375736415386","4.204747900366783","4.204747900366783","4.204747900366783","1.220512067899108","1.220512067899108","1.220512067899108","333.4103683382273","333.4103683382273","333.4103683382273","1.4219883382320404","1.4219883382320404","1.4219883382320404","1.2975852154195309","1.2975852154195309","1.2975852154195309","3.6877753026783466","3.6877753026783466","3.6877753026783466"
"91","6.007459569722414","6.007459569722414","6.007459569722414","2.4789169915020466","2.4789169915020466","2.4789169915020466","2.625335890799761","2.625335890799761","2.625335890799761","1.327276473864913","1.327276473864913","1.327276473864913","3.1858091950416565","3.1858091950416565","3.1858091950416565","1.184020921587944","1.184020921587944","1.184020921587944","117.0759022757411","117.0759022757411","117.0759022757411","1.5127888228744268","1.5127888228744268","1.5127888228744268","1.1982649117708206","1.1982649117708206","1.1982649117708206","3.8768867403268814","3.8768867403268814","3.8768867403268814"
"92","8.216136042028666","8.216136042028666","8.216136042028666","2.096331961452961","2.096331961452961","2.096331961452961","3.795657567679882","3.795657567679882","3.795657567679882","1.2355615925043821","1.2355615925043821","1.2355615925043821","5.431423306465149","5.431423306465149","5.431423306465149","1.1852847803384066","1.1852847803384066","1.1852847803384066","168.9967927597463","168.9967927597463","168.9967927597463","1.6533287800848484","1.6533287800848484","1.6533287800848484","1.2838879115879536","1.2838879115879536","1.2838879115879536","4.4300411231815815","4.4300411231815815","4.4300411231815815"
"93","4.281248901039362","4.281248901039362","4.281248901039362","2.4753652587532997","2.4753652587532997","2.4753652587532997","2.903703063726425","2.903703063726425","2.903703063726425","1.307664692401886","1.307664692401886","1.307664692401886","3.178783107548952","3.178783107548952","3.178783107548952","1.2018020693212748","1.2018020693212748","1.2018020693212748","198.81960421800613","198.81960421800613","198.81960421800613","1.1788965798914433","1.1788965798914433","1.1788965798914433","1.1575053948909044","1.1575053948909044","1.1575053948909044","3.5005702413618565","3.5005702413618565","3.5005702413618565"
"94","4.019654981791973","4.019654981791973","4.019654981791973","2.6082426495850086","2.6082426495850086","2.6082426495850086","2.709131993353367","2.709131993353367","2.709131993353367","1.3050499837845564","1.3050499837845564","1.3050499837845564","4.273267835378647","4.273267835378647","4.273267835378647","1.1867158878594637","1.1867158878594637","1.1867158878594637","266.78600895404816","266.78600895404816","266.78600895404816","1.2611272521317005","1.2611272521317005","1.2611272521317005","1.2188411578536034","1.2188411578536034","1.2188411578536034","4.892443988472223","4.892443988472223","4.892443988472223"
"95","7.758512329310179","7.758512329310179","7.758512329310179","2.537497576326132","2.537497576326132","2.537497576326132","2.9762627109885216","2.9762627109885216","2.9762627109885216","1.3007706701755524","1.3007706701755524","1.3007706701755524","5.113673910498619","5.113673910498619","5.113673910498619","1.2120211757719517","1.2120211757719517","1.2120211757719517","621.7860786020756","621.7860786020756","621.7860786020756","1.4001065082848072","1.4001065082848072","1.4001065082848072","1.2993997931480408","1.2993997931480408","1.2993997931480408","3.131706763058901","3.131706763058901","3.131706763058901"
"96","3.3822075836360455","3.3822075836360455","3.3822075836360455","3.131270546466112","3.131270546466112","3.131270546466112","2.5602269284427166","2.5602269284427166","2.5602269284427166","1.2826374638825655","1.2826374638825655","1.2826374638825655","3.6072096563875675","3.6072096563875675","3.6072096563875675","1.1669672690331936","1.1669672690331936","1.1669672690331936","394.5909630358219","394.5909630358219","394.5909630358219","1.4445253480225801","1.4445253480225801","1.4445253480225801","1.156855994835496","1.156855994835496","1.156855994835496","3.287252426147461","3.287252426147461","3.287252426147461"
"97","3.483759205788374","3.483759205788374","3.483759205788374","2.6537306010723114","2.6537306010723114","2.6537306010723114","2.8624649234116077","2.8624649234116077","2.8624649234116077","1.2918348405510187","1.2918348405510187","1.2918348405510187","3.428588066250086","3.428588066250086","3.428588066250086","1.2337447963654995","1.2337447963654995","1.2337447963654995","90.29935490339994","90.29935490339994","90.29935490339994","1.4038043674081564","1.4038043674081564","1.4038043674081564","1.1822520140558481","1.1822520140558481","1.1822520140558481","4.2900116220116615","4.2900116220116615","4.2900116220116615"
"98","4.771334424614906","4.771334424614906","4.771334424614906","2.6553920581936836","2.6553920581936836","2.6553920581936836","2.8153771087527275","2.8153771087527275","2.8153771087527275","1.324778314679861","1.324778314679861","1.324778314679861","3.15142460539937","3.15142460539937","3.15142460539937","1.173358529806137","1.173358529806137","1.173358529806137","565.0745951272547","565.0745951272547","565.0745951272547","1.2803138978779316","1.2803138978779316","1.2803138978779316","1.1665217969566584","1.1665217969566584","1.1665217969566584","3.205888967961073","3.205888967961073","3.205888967961073"
"99","5.5857309848070145","5.5857309848070145","5.5857309848070145","2.442737028002739","2.442737028002739","2.442737028002739","2.985355220735073","2.985355220735073","2.985355220735073","1.3206776734441519","1.3206776734441519","1.3206776734441519","3.697725672274828","3.697725672274828","3.697725672274828","1.1877866741269827","1.1877866741269827","1.1877866741269827","215.77947004139423","215.77947004139423","215.77947004139423","1.3620669692754745","1.3620669692754745","1.3620669692754745","1.219290193170309","1.219290193170309","1.219290193170309","3.3192076981067657","3.3192076981067657","3.3192076981067657"
"100","4.244741652160883","4.244741652160883","4.244741652160883","3.0550410002470016","3.0550410002470016","3.0550410002470016","17.062546707689762","17.062546707689762","17.062546707689762","1.334514295682311","1.334514295682311","1.334514295682311","4.1700404509902","4.1700404509902","4.1700404509902","1.1691782679408789","1.1691782679408789","1.1691782679408789","265.84328231960535","265.84328231960535","265.84328231960535","1.3855909490957856","1.3855909490957856","1.3855909490957856","1.2052497435361147","1.2052497435361147","1.2052497435361147","3.841245401650667","3.841245401650667","3.841245401650667"
"101","4.463760834187269","4.463760834187269","4.463760834187269","3.155734721571207","3.155734721571207","3.155734721571207","2.1203385777771473","2.1203385777771473","2.1203385777771473","1.251903496682644","1.251903496682644","1.251903496682644","4.2961569130420685","4.2961569130420685","4.2961569130420685","1.1626172717660666","1.1626172717660666","1.1626172717660666","226.38295205309987","226.38295205309987","226.38295205309987","1.3197790011763573","1.3197790011763573","1.3197790011763573","1.1855063643306494","1.1855063643306494","1.1855063643306494","4.788123615086079","4.788123615086079","4.788123615086079"
"102","3.417867761105299","3.417867761105299","3.417867761105299","2.4266145080327988","2.4266145080327988","2.4266145080327988","2.5827497877180576","2.5827497877180576","2.5827497877180576","1.2284825313836336","1.2284825313836336","1.2284825313836336","4.905927903950214","4.905927903950214","4.905927903950214","1.2409218903630972","1.2409218903630972","1.2409218903630972","3722.1656679548323","3722.1656679548323","3722.1656679548323","1.5036935894750059","1.5036935894750059","1.5036935894750059","1.2200170867145061","1.2200170867145061","1.2200170867145061","4.228659927845001","4.228659927845001","4.228659927845001"
"103","3.6517566107213497","3.6517566107213497","3.6517566107213497","2.2949275746941566","2.2949275746941566","2.2949275746941566","2.6628882735967636","2.6628882735967636","2.6628882735967636","1.373864931985736","1.373864931985736","1.373864931985736","3.754510823637247","3.754510823637247","3.754510823637247","1.1913711819797754","1.1913711819797754","1.1913711819797754","161.93000892922282","161.93000892922282","161.93000892922282","1.4900275897234678","1.4900275897234678","1.4900275897234678","1.2241421174257994","1.2241421174257994","1.2241421174257994","3.397014044225216","3.397014044225216","3.397014044225216"
"104","4.657025057822466","4.657025057822466","4.657025057822466","2.8552409447729588","2.8552409447729588","2.8552409447729588","2.809671774506569","2.809671774506569","2.809671774506569","1.3507117694243789","1.3507117694243789","1.3507117694243789","3.7897412814199924","3.7897412814199924","3.7897412814199924","1.160861648619175","1.160861648619175","1.160861648619175","157.7040507234633","157.7040507234633","157.7040507234633","1.151060146279633","1.151060146279633","1.151060146279633","1.1918711978942156","1.1918711978942156","1.1918711978942156","3.340396400541067","3.340396400541067","3.340396400541067"
"105","3.3038990907371044","3.3038990907371044","3.3038990907371044","2.1834586188197136","2.1834586188197136","2.1834586188197136","2.805759783834219","2.805759783834219","2.805759783834219","1.2813799045979977","1.2813799045979977","1.2813799045979977","3.1674550995230675","3.1674550995230675","3.1674550995230675","1.1908465158194304","1.1908465158194304","1.1908465158194304","210.77133282274008","210.77133282274008","210.77133282274008","1.2725929263979197","1.2725929263979197","1.2725929263979197","1.1961479429155588","1.1961479429155588","1.1961479429155588","3.8026559092104435","3.8026559092104435","3.8026559092104435"
"106","4.336327966302633","4.336327966302633","4.336327966302633","2.8973429687321186","2.8973429687321186","2.8973429687321186","2.42507416754961","2.42507416754961","2.42507416754961","1.3232790119946003","1.3232790119946003","1.3232790119946003","3.5448652617633343","3.5448652617633343","3.5448652617633343","1.1703725680708885","1.1703725680708885","1.1703725680708885","999.6378225460649","999.6378225460649","999.6378225460649","1.4484941735863686","1.4484941735863686","1.4484941735863686","1.181659871712327","1.181659871712327","1.181659871712327","4.4199508391320705","4.4199508391320705","4.4199508391320705"
"107","6.269360274076462","6.269360274076462","6.269360274076462","2.395830050110817","2.395830050110817","2.395830050110817","3.0568323880434036","3.0568323880434036","3.0568323880434036","1.2037120256572962","1.2037120256572962","1.2037120256572962","3.8306536562740803","3.8306536562740803","3.8306536562740803","1.162711076438427","1.162711076438427","1.162711076438427","58.11107078194618","58.11107078194618","58.11107078194618","1.501800480298698","1.501800480298698","1.501800480298698","1.207620769739151","1.207620769739151","1.207620769739151","3.217215120792389","3.217215120792389","3.217215120792389"
"108","4.529878057539463","4.529878057539463","4.529878057539463","2.28247819468379","2.28247819468379","2.28247819468379","2.7626965679228306","2.7626965679228306","2.7626965679228306","1.355826560407877","1.355826560407877","1.355826560407877","3.734650768339634","3.734650768339634","3.734650768339634","1.1876588743180037","1.1876588743180037","1.1876588743180037","167.8955157250166","167.8955157250166","167.8955157250166","1.3992902366444468","1.3992902366444468","1.3992902366444468","1.5146964844316244","1.5146964844316244","1.5146964844316244","4.516304560005665","4.516304560005665","4.516304560005665"
"109","3.8854340314865112","3.8854340314865112","3.8854340314865112","2.6223494857549667","2.6223494857549667","2.6223494857549667","2.618641033768654","2.618641033768654","2.618641033768654","1.3250112012028694","1.3250112012028694","1.3250112012028694","5.0056761130690575","5.0056761130690575","5.0056761130690575","1.1735027860850096","1.1735027860850096","1.1735027860850096","221.13749100640416","221.13749100640416","221.13749100640416","1.26669199205935","1.26669199205935","1.26669199205935","1.178870027884841","1.178870027884841","1.178870027884841","5.445428892970085","5.445428892970085","5.445428892970085"
"110","10.034328497946262","10.034328497946262","10.034328497946262","2.263905070722103","2.263905070722103","2.263905070722103","2.286974225193262","2.286974225193262","2.286974225193262","1.3479546289891005","1.3479546289891005","1.3479546289891005","3.7534944117069244","3.7534944117069244","3.7534944117069244","1.1442677471786737","1.1442677471786737","1.1442677471786737","12118.235888160765","12118.235888160765","12118.235888160765","1.4050596915185452","1.4050596915185452","1.4050596915185452","1.214784061536193","1.214784061536193","1.214784061536193","3.1584235467016697","3.1584235467016697","3.1584235467016697"
"111","5.176408480852842","5.176408480852842","5.176408480852842","2.401146996766329","2.401146996766329","2.401146996766329","2.5800013430416584","2.5800013430416584","2.5800013430416584","1.2183621302247047","1.2183621302247047","1.2183621302247047","3.6702457703649998","3.6702457703649998","3.6702457703649998","1.2018960677087307","1.2018960677087307","1.2018960677087307","72.37356302142143","72.37356302142143","72.37356302142143","1.2301286650181282","1.2301286650181282","1.2301286650181282","1.1753139179199934","1.1753139179199934","1.1753139179199934","4.779294803738594","4.779294803738594","4.779294803738594"
"112","6.766049154102802","6.766049154102802","6.766049154102802","2.1691180802881718","2.1691180802881718","2.1691180802881718","4.190360888838768","4.190360888838768","4.190360888838768","1.3021510392427444","1.3021510392427444","1.3021510392427444","3.81341889873147","3.81341889873147","3.81341889873147","1.1955484189093113","1.1955484189093113","1.1955484189093113","2246.920316338539","2246.920316338539","2246.920316338539","1.5153040178120136","1.5153040178120136","1.5153040178120136","1.232860840857029","1.232860840857029","1.232860840857029","3.8463847301900387","3.8463847301900387","3.8463847301900387"
"113","2.9868722409009933","2.9868722409009933","2.9868722409009933","2.4908055774867535","2.4908055774867535","2.4908055774867535","2.5349099040031433","2.5349099040031433","2.5349099040031433","1.2667951481416821","1.2667951481416821","1.2667951481416821","3.875868707895279","3.875868707895279","3.875868707895279","1.1505035627633333","1.1505035627633333","1.1505035627633333","76.81578485295177","76.81578485295177","76.81578485295177","1.3624672945588827","1.3624672945588827","1.3624672945588827","1.2702671997249126","1.2702671997249126","1.2702671997249126","4.215101785957813","4.215101785957813","4.215101785957813"
"114","3.5725777186453342","3.5725777186453342","3.5725777186453342","2.390694770962","2.390694770962","2.390694770962","2.5120926946401596","2.5120926946401596","2.5120926946401596","1.3083655275404453","1.3083655275404453","1.3083655275404453","3.0172377675771713","3.0172377675771713","3.0172377675771713","1.1294504944235086","1.1294504944235086","1.1294504944235086","209.81514010205865","209.81514010205865","209.81514010205865","1.397334703244269","1.397334703244269","1.397334703244269","1.1989914700388908","1.1989914700388908","1.1989914700388908","4.812361154705286","4.812361154705286","4.812361154705286"
"115","3.727106489241123","3.727106489241123","3.727106489241123","2.5371691808104515","2.5371691808104515","2.5371691808104515","2.3732096180319786","2.3732096180319786","2.3732096180319786","1.345389960333705","1.345389960333705","1.345389960333705","2.8325382582843304","2.8325382582843304","2.8325382582843304","1.1535224039107561","1.1535224039107561","1.1535224039107561","114.69426759332418","114.69426759332418","114.69426759332418","1.3107955511659384","1.3107955511659384","1.3107955511659384","1.1571020912379026","1.1571020912379026","1.1571020912379026","3.0402585938572884","3.0402585938572884","3.0402585938572884"
"116","4.792346816509962","4.792346816509962","4.792346816509962","2.7681610509753227","2.7681610509753227","2.7681610509753227","2.3947430849075317","2.3947430849075317","2.3947430849075317","1.3496005218476057","1.3496005218476057","1.3496005218476057","2.9488930962979794","2.9488930962979794","2.9488930962979794","1.231008494272828","1.231008494272828","1.231008494272828","3044.7682191692293","3044.7682191692293","3044.7682191692293","4.481160623021424","4.481160623021424","4.481160623021424","1.1511744782328606","1.1511744782328606","1.1511744782328606","3.0481182746589184","3.0481182746589184","3.0481182746589184"
"117","3.1918646581470966","3.1918646581470966","3.1918646581470966","2.2257869131863117","2.2257869131863117","2.2257869131863117","2.331357017159462","2.331357017159462","2.331357017159462","1.2824913393706083","1.2824913393706083","1.2824913393706083","2.9210661239922047","2.9210661239922047","2.9210661239922047","1.1411614995449781","1.1411614995449781","1.1411614995449781","3088.8179637677968","3088.8179637677968","3088.8179637677968","1.3992626806721091","1.3992626806721091","1.3992626806721091","1.1564649492502213","1.1564649492502213","1.1564649492502213","4.835095591843128","4.835095591843128","4.835095591843128"
"118","3.2148353420197964","3.2148353420197964","3.2148353420197964","2.1671361811459064","2.1671361811459064","2.1671361811459064","2.1792231053113937","2.1792231053113937","2.1792231053113937","1.2654420714825392","1.2654420714825392","1.2654420714825392","3.0974338091909885","3.0974338091909885","3.0974338091909885","1.1542295292019844","1.1542295292019844","1.1542295292019844","141.11898521333933","141.11898521333933","141.11898521333933","1.3142571821808815","1.3142571821808815","1.3142571821808815","1.1761177610605955","1.1761177610605955","1.1761177610605955","3.3974577374756336","3.3974577374756336","3.3974577374756336"
"119","5.665656097233295","5.665656097233295","5.665656097233295","2.5863816924393177","2.5863816924393177","2.5863816924393177","2.176908180117607","2.176908180117607","2.176908180117607","1.2363780364394188","1.2363780364394188","1.2363780364394188","4.05915592238307","4.05915592238307","4.05915592238307","1.15760937333107","1.15760937333107","1.15760937333107","83.93822011351585","83.93822011351585","83.93822011351585","1.2411965765058994","1.2411965765058994","1.2411965765058994","1.1900048982352018","1.1900048982352018","1.1900048982352018","3.48698016628623","3.48698016628623","3.48698016628623"
"120","5.397675979882479","5.397675979882479","5.397675979882479","2.4211419448256493","2.4211419448256493","2.4211419448256493","2.4505178555846214","2.4505178555846214","2.4505178555846214","1.3528672512620687","1.3528672512620687","1.3528672512620687","4.464057702571154","4.464057702571154","4.464057702571154","1.2228217720985413","1.2228217720985413","1.2228217720985413","52.370445784181356","52.370445784181356","52.370445784181356","1.4463982339948416","1.4463982339948416","1.4463982339948416","1.1813905965536833","1.1813905965536833","1.1813905965536833","2.5074181631207466","2.5074181631207466","2.5074181631207466"
"121","6.0412602461874485","6.0412602461874485","6.0412602461874485","1.8923267237842083","1.8923267237842083","1.8923267237842083","2.96505831182003","2.96505831182003","2.96505831182003","1.3061958532780409","1.3061958532780409","1.3061958532780409","3.147458128631115","3.147458128631115","3.147458128631115","1.1664879377931356","1.1664879377931356","1.1664879377931356","736.2887750118971","736.2887750118971","736.2887750118971","1.3117570504546165","1.3117570504546165","1.3117570504546165","1.1663358621299267","1.1663358621299267","1.1663358621299267","3.93196490034461","3.93196490034461","3.93196490034461"
"122","3.155136674642563","3.155136674642563","3.155136674642563","2.4102438502013683","2.4102438502013683","2.4102438502013683","2.112663347274065","2.112663347274065","2.112663347274065","1.2458018399775028","1.2458018399775028","1.2458018399775028","4.566617161035538","4.566617161035538","4.566617161035538","1.1665813345462084","1.1665813345462084","1.1665813345462084","105.28303123265505","105.28303123265505","105.28303123265505","9.381314008263871","9.381314008263871","9.381314008263871","1.168817786499858","1.168817786499858","1.168817786499858","3.1820707619190216","3.1820707619190216","3.1820707619190216"
"123","3.770074497908354","3.770074497908354","3.770074497908354","2.6492913365364075","2.6492913365364075","2.6492913365364075","2.6345701925456524","2.6345701925456524","2.6345701925456524","1.2637463621795177","1.2637463621795177","1.2637463621795177","3.7499012649059296","3.7499012649059296","3.7499012649059296","1.185668097808957","1.185668097808957","1.185668097808957","45.100249983370304","45.100249983370304","45.100249983370304","1.3070838171988726","1.3070838171988726","1.3070838171988726","1.249695774167776","1.249695774167776","1.249695774167776","3.8073163591325283","3.8073163591325283","3.8073163591325283"
"124","4.100659184157848","4.100659184157848","4.100659184157848","1.9868313297629356","1.9868313297629356","1.9868313297629356","4.120408233255148","4.120408233255148","4.120408233255148","1.3068548664450645","1.3068548664450645","1.3068548664450645","3.262182854115963","3.262182854115963","3.262182854115963","1.1956247966736555","1.1956247966736555","1.1956247966736555","5957.5170477852225","5957.5170477852225","5957.5170477852225","1.5966929327696562","1.5966929327696562","1.5966929327696562","1.1983117125928402","1.1983117125928402","1.1983117125928402","4.27795922383666","4.27795922383666","4.27795922383666"
